depth_norm,modality,animal_ID,experiment_ID
446.96948,visual,22.0,96.0
444.94235,audio-visual,22.0,96.0
440.1825,audio-visual,22.0,96.0
439.35187,non-responsive,22.0,96.0
427.05072,visual,22.0,96.0
423.33963,gated,22.0,96.0
419.97696,gated,22.0,96.0
416.7726,visual,22.0,96.0
412.7553,audio-visual,22.0,96.0
396.67688,audio-visual,22.0,96.0
390.068,non-responsive,22.0,96.0
384.47885,audio-visual,22.0,96.0
385.0833,audio-visual,22.0,96.0
383.4145,audio-visual,22.0,96.0
386.88144,visual,22.0,96.0
355.97092,non-responsive,22.0,96.0
336.3656,audio-visual,22.0,96.0
326.51303,non-responsive,22.0,96.0
314.59122,non-responsive,22.0,96.0
307.01392,audio-visual,22.0,96.0
309.26962,audio-visual,22.0,96.0
302.98892,visual,22.0,96.0
299.52512,visual,22.0,96.0
293.4616,non-responsive,22.0,96.0
294.8984,audio-visual,22.0,96.0
496.5771,auditory,22.0,98.0
438.60834,non-responsive,22.0,98.0
393.56677,non-responsive,22.0,98.0
386.7541,audio-visual,22.0,98.0
361.1744,gated,22.0,98.0
333.76657,gated,22.0,98.0
338.0121,audio-visual,22.0,98.0
338.66553,audio-visual,22.0,98.0
328.16196,auditory,22.0,98.0
313.77927,visual,22.0,98.0
309.74673,auditory,22.0,98.0
305.615,non-responsive,22.0,98.0
281.7666,non-responsive,22.0,98.0
274.44342,visual,22.0,98.0
275.4734,auditory,22.0,98.0
270.21152,audio-visual,22.0,98.0
263.21924,visual,22.0,98.0
257.9048,gated,22.0,98.0
243.07759,non-responsive,22.0,98.0
237.18883,auditory,22.0,98.0
237.79868,non-responsive,22.0,98.0
237.933,gated,22.0,98.0
231.75143,non-responsive,22.0,98.0
226.7687,non-responsive,22.0,98.0
229.98274,non-responsive,22.0,98.0
233.21832,non-responsive,22.0,98.0
214.33536,gated,22.0,98.0
164.8885,auditory,22.0,98.0
145.48586,audio-visual,22.0,98.0
139.54237,gated,22.0,98.0
141.04236,gated,22.0,98.0
145.79948,non-responsive,22.0,98.0
133.24913,non-responsive,22.0,98.0
129.34944,audio-visual,22.0,98.0
138.49794,non-responsive,22.0,98.0
131.80196,audio-visual,22.0,98.0
129.15556,visual,22.0,98.0
125.1448,audio-visual,22.0,98.0
121.0247,gated,22.0,98.0
122.41749,non-responsive,22.0,98.0
118.5169,non-responsive,22.0,98.0
121.860245,visual,22.0,98.0
116.53972,non-responsive,22.0,98.0
116.882805,visual,22.0,98.0
116.60625,visual,22.0,98.0
318.44775,gated,22.0,98.0
229.53392,non-responsive,22.0,98.0
222.74529,non-responsive,22.0,98.0
234.36536,visual,22.0,98.0
238.71893,audio-visual,22.0,98.0
239.69481,visual,22.0,98.0
160.13097,non-responsive,22.0,98.0
606.3781,non-responsive,22.0,99.0
593.20154,auditory,22.0,99.0
592.15515,auditory,22.0,99.0
475.07883,audio-visual,22.0,99.0
455.76233,auditory,22.0,99.0
457.37994,non-responsive,22.0,99.0
420.02707,auditory,22.0,99.0
405.17468,gated,22.0,99.0
389.04883,auditory,22.0,99.0
380.9943,auditory,22.0,99.0
354.9823,gated,22.0,99.0
335.65662,non-responsive,22.0,99.0
320.86932,gated,22.0,99.0
329.00775,auditory,22.0,99.0
309.85333,non-responsive,22.0,99.0
308.65695,auditory,22.0,99.0
308.0627,audio-visual,22.0,99.0
301.42935,non-responsive,22.0,99.0
289.05997,auditory,22.0,99.0
287.33722,non-responsive,22.0,99.0
288.53824,non-responsive,22.0,99.0
274.59177,auditory,22.0,99.0
270.30753,non-responsive,22.0,99.0
258.98807,non-responsive,22.0,99.0
256.07257,auditory,22.0,99.0
247.77956,auditory,22.0,99.0
246.70416,non-responsive,22.0,99.0
183.61842,gated,22.0,99.0
99.69122,visual,22.0,99.0
89.929085,visual,22.0,99.0
65.85207,visual,22.0,99.0
605.18317,auditory,22.0,99.0
495.90567,non-responsive,23.0,101.0
479.4364,non-responsive,23.0,101.0
450.18152,non-responsive,23.0,101.0
376.95032,non-responsive,23.0,101.0
382.17352,non-responsive,23.0,101.0
369.99408,visual,23.0,101.0
356.2138,visual,23.0,101.0
356.02478,audio-visual,23.0,101.0
347.00912,visual,23.0,101.0
348.05453,visual,23.0,101.0
296.76926,visual,23.0,101.0
258.14398,non-responsive,23.0,101.0
252.71011,visual,23.0,101.0
251.68509,visual,23.0,101.0
236.15765,visual,23.0,101.0
202.23375,visual,23.0,101.0
290.9135,visual,23.0,101.0
242.70673,non-responsive,23.0,101.0
193.50609,visual,23.0,101.0
306.36307,non-responsive,23.0,101.0
629.90515,non-responsive,23.0,102.0
618.6647,auditory,23.0,102.0
601.224,auditory,23.0,102.0
594.0579,non-responsive,23.0,102.0
582.25446,non-responsive,23.0,102.0
574.9365,auditory,23.0,102.0
575.25464,non-responsive,23.0,102.0
568.26917,auditory,23.0,102.0
563.406,gated,23.0,102.0
554.8481,non-responsive,23.0,102.0
551.8519,gated,23.0,102.0
533.68317,auditory,23.0,102.0
525.9823,non-responsive,23.0,102.0
521.2953,non-responsive,23.0,102.0
517.5671,auditory,23.0,102.0
506.2781,non-responsive,23.0,102.0
500.81302,auditory,23.0,102.0
504.07312,non-responsive,23.0,102.0
493.3532,auditory,23.0,102.0
490.48434,audio-visual,23.0,102.0
491.44357,gated,23.0,102.0
487.2692,auditory,23.0,102.0
478.60507,non-responsive,23.0,102.0
472.56247,auditory,23.0,102.0
475.91638,non-responsive,23.0,102.0
462.0201,gated,23.0,102.0
465.90195,non-responsive,23.0,102.0
457.53015,auditory,23.0,102.0
456.556,auditory,23.0,102.0
456.86414,auditory,23.0,102.0
447.80035,auditory,23.0,102.0
442.20694,non-responsive,23.0,102.0
445.65002,auditory,23.0,102.0
420.06854,non-responsive,23.0,102.0
418.65366,non-responsive,23.0,102.0
405.474,non-responsive,23.0,102.0
398.59857,non-responsive,23.0,102.0
407.61002,non-responsive,23.0,102.0
392.175,non-responsive,23.0,102.0
389.57422,non-responsive,23.0,102.0
388.63614,non-responsive,23.0,102.0
382.69534,gated,23.0,102.0
369.66867,non-responsive,23.0,102.0
369.84393,non-responsive,23.0,102.0
366.17203,non-responsive,23.0,102.0
354.5126,non-responsive,23.0,102.0
351.67218,gated,23.0,102.0
332.58893,non-responsive,23.0,102.0
327.42053,auditory,23.0,102.0
321.5795,gated,23.0,102.0
325.2839,non-responsive,23.0,102.0
312.157,gated,23.0,102.0
308.75735,non-responsive,23.0,102.0
299.9779,non-responsive,23.0,102.0
277.99875,visual,23.0,102.0
262.28723,visual,23.0,102.0
253.1854,visual,23.0,102.0
252.36496,audio-visual,23.0,102.0
249.2975,visual,23.0,102.0
229.28798,visual,23.0,102.0
231.1629,audio-visual,23.0,102.0
221.64249,audio-visual,23.0,102.0
213.45341,visual,23.0,102.0
210.3441,visual,23.0,102.0
459.28424,non-responsive,23.0,102.0
421.22614,non-responsive,23.0,102.0
419.15482,auditory,23.0,102.0
417.75494,gated,23.0,102.0
357.16595,non-responsive,23.0,102.0
450.9066,audio-visual,23.0,103.0
387.60254,auditory,23.0,103.0
366.712,visual,23.0,103.0
325.88507,audio-visual,23.0,103.0
315.92456,audio-visual,23.0,103.0
312.6889,audio-visual,23.0,103.0
300.84756,gated,23.0,103.0
251.4696,audio-visual,23.0,103.0
234.35698,visual,23.0,103.0
221.79544,visual,23.0,103.0
121.84391,non-responsive,23.0,103.0
100.035835,visual,23.0,103.0
93.024666,visual,23.0,103.0
58.33087,visual,23.0,103.0
521.7126,audio-visual,23.0,104.0
513.3296,non-responsive,23.0,104.0
504.78976,gated,23.0,104.0
491.55084,non-responsive,23.0,104.0
495.62714,gated,23.0,104.0
496.7862,non-responsive,23.0,104.0
502.30737,non-responsive,23.0,104.0
494.64734,auditory,23.0,104.0
478.40207,non-responsive,23.0,104.0
480.4035,non-responsive,23.0,104.0
465.10876,non-responsive,23.0,104.0
457.70697,auditory,23.0,104.0
455.25787,non-responsive,23.0,104.0
438.61124,non-responsive,23.0,104.0
433.09,non-responsive,23.0,104.0
424.86786,non-responsive,23.0,104.0
425.58844,non-responsive,23.0,104.0
418.71585,auditory,23.0,104.0
403.3561,non-responsive,23.0,104.0
406.7915,auditory,23.0,104.0
406.79388,auditory,23.0,104.0
394.0189,non-responsive,23.0,104.0
394.5697,non-responsive,23.0,104.0
376.1109,non-responsive,23.0,104.0
389.21545,non-responsive,23.0,104.0
385.39563,non-responsive,23.0,104.0
381.31946,auditory,23.0,104.0
372.33398,auditory,23.0,104.0
368.46332,gated,23.0,104.0
366.2291,auditory,23.0,104.0
363.93192,auditory,23.0,104.0
363.7637,gated,23.0,104.0
364.462,gated,23.0,104.0
361.95605,non-responsive,23.0,104.0
356.5342,auditory,23.0,104.0
354.53357,auditory,23.0,104.0
357.70547,gated,23.0,104.0
344.7921,auditory,23.0,104.0
308.91858,non-responsive,23.0,104.0
306.94574,auditory,23.0,104.0
294.0227,auditory,23.0,104.0
292.15454,auditory,23.0,104.0
290.5601,auditory,23.0,104.0
288.3754,auditory,23.0,104.0
292.73584,auditory,23.0,104.0
294.12964,visual,23.0,104.0
286.2008,gated,23.0,104.0
278.6223,auditory,23.0,104.0
272.2557,auditory,23.0,104.0
271.73822,auditory,23.0,104.0
264.10526,auditory,23.0,104.0
256.1983,gated,23.0,104.0
255.07301,gated,23.0,104.0
250.04929,auditory,23.0,104.0
248.72049,non-responsive,23.0,104.0
249.18985,non-responsive,23.0,104.0
256.366,non-responsive,23.0,104.0
243.16466,non-responsive,23.0,104.0
227.60826,non-responsive,23.0,104.0
219.61269,gated,23.0,104.0
205.91742,non-responsive,23.0,104.0
205.51384,audio-visual,23.0,104.0
200.12592,non-responsive,23.0,104.0
184.2182,non-responsive,23.0,104.0
183.89279,visual,23.0,104.0
171.94351,visual,23.0,104.0
165.63014,audio-visual,23.0,104.0
407.6098,gated,23.0,104.0
431.2295,non-responsive,23.0,104.0
465.6904,audio-visual,24.0,105.0
454.32764,visual,24.0,105.0
441.66064,auditory,24.0,105.0
438.0879,gated,24.0,105.0
432.16913,non-responsive,24.0,105.0
426.68533,non-responsive,24.0,105.0
432.46756,non-responsive,24.0,105.0
434.5984,non-responsive,24.0,105.0
428.09988,audio-visual,24.0,105.0
416.87012,audio-visual,24.0,105.0
411.21246,non-responsive,24.0,105.0
401.57712,audio-visual,24.0,105.0
378.89706,audio-visual,24.0,105.0
350.0108,non-responsive,24.0,105.0
336.68625,audio-visual,24.0,105.0
332.75797,non-responsive,24.0,105.0
330.3315,visual,24.0,105.0
305.54556,visual,24.0,105.0
298.67694,visual,24.0,105.0
294.17142,visual,24.0,105.0
283.32935,visual,24.0,105.0
283.30075,audio-visual,24.0,105.0
274.58804,visual,24.0,105.0
260.6834,visual,24.0,105.0
256.10196,non-responsive,24.0,105.0
257.026,non-responsive,24.0,105.0
253.92714,visual,24.0,105.0
247.37076,non-responsive,24.0,105.0
245.41727,visual,24.0,105.0
229.52843,non-responsive,24.0,105.0
231.74733,visual,24.0,105.0
208.70486,visual,24.0,105.0
196.80568,visual,24.0,105.0
193.55592,visual,24.0,105.0
191.10184,visual,24.0,105.0
183.75987,non-responsive,24.0,105.0
183.88168,visual,24.0,105.0
187.93509,visual,24.0,105.0
180.3439,audio-visual,24.0,105.0
186.78993,visual,24.0,105.0
177.5831,visual,24.0,105.0
141.90514,visual,24.0,105.0
136.1836,visual,24.0,105.0
131.38501,visual,24.0,105.0
131.65738,visual,24.0,105.0
349.00012,non-responsive,24.0,105.0
198.92996,visual,24.0,105.0
683.1448,non-responsive,24.0,106.0
677.51465,non-responsive,24.0,106.0
673.3356,audio-visual,24.0,106.0
668.5851,visual,24.0,106.0
667.67584,audio-visual,24.0,106.0
660.0101,non-responsive,24.0,106.0
644.41614,visual,24.0,106.0
643.1548,non-responsive,24.0,106.0
640.8946,non-responsive,24.0,106.0
639.5955,gated,24.0,106.0
641.5576,non-responsive,24.0,106.0
576.5136,non-responsive,24.0,106.0
566.78345,non-responsive,24.0,106.0
537.58575,non-responsive,24.0,106.0
502.67398,non-responsive,24.0,106.0
490.9807,auditory,24.0,106.0
491.21814,gated,24.0,106.0
485.2537,non-responsive,24.0,106.0
459.54807,auditory,24.0,106.0
455.72275,audio-visual,24.0,106.0
434.4295,visual,24.0,106.0
413.03445,audio-visual,24.0,106.0
411.1184,gated,24.0,106.0
385.97186,non-responsive,24.0,106.0
371.93683,non-responsive,24.0,106.0
353.85013,audio-visual,24.0,106.0
352.19632,visual,24.0,106.0
357.78458,visual,24.0,106.0
338.06137,non-responsive,24.0,106.0
343.44754,non-responsive,24.0,106.0
330.36478,non-responsive,24.0,106.0
333.26404,visual,24.0,106.0
328.78894,visual,24.0,106.0
326.7313,non-responsive,24.0,106.0
325.63666,visual,24.0,106.0
326.66034,non-responsive,24.0,106.0
327.8806,non-responsive,24.0,106.0
327.90433,visual,24.0,106.0
323.17624,audio-visual,24.0,106.0
320.0517,non-responsive,24.0,106.0
319.79968,non-responsive,24.0,106.0
318.41672,non-responsive,24.0,106.0
313.76898,non-responsive,24.0,106.0
421.41357,non-responsive,24.0,106.0
411.3834,visual,24.0,106.0
358.61423,audio-visual,24.0,106.0
348.61737,non-responsive,24.0,106.0
344.5439,visual,24.0,106.0
360.6729,non-responsive,24.0,106.0
344.0636,non-responsive,24.0,106.0
317.85312,gated,24.0,106.0
318.94162,non-responsive,24.0,106.0
326.5925,non-responsive,24.0,106.0
482.00943,gated,24.0,107.0
454.29675,audio-visual,24.0,107.0
442.23672,auditory,24.0,107.0
435.9211,non-responsive,24.0,107.0
438.00848,auditory,24.0,107.0
430.52417,auditory,24.0,107.0
420.77686,audio-visual,24.0,107.0
420.79312,audio-visual,24.0,107.0
419.13437,audio-visual,24.0,107.0
409.53177,audio-visual,24.0,107.0
401.14926,audio-visual,24.0,107.0
381.24457,gated,24.0,107.0
377.53848,gated,24.0,107.0
369.22235,non-responsive,24.0,107.0
364.61725,auditory,24.0,107.0
346.28394,gated,24.0,107.0
341.92688,visual,24.0,107.0
289.0998,auditory,24.0,107.0
172.18362,visual,24.0,107.0
173.10811,visual,24.0,107.0
121.16237,visual,24.0,107.0
99.95018,non-responsive,24.0,107.0
316.79025,non-responsive,24.0,107.0
330.94992,non-responsive,24.0,107.0
454.70822,non-responsive,24.0,108.0
449.0247,gated,24.0,108.0
446.059,non-responsive,24.0,108.0
423.7932,audio-visual,24.0,108.0
422.03613,non-responsive,24.0,108.0
410.94983,visual,24.0,108.0
367.16638,non-responsive,24.0,108.0
176.85622,non-responsive,24.0,108.0
166.12573,non-responsive,24.0,108.0
148.57764,visual,24.0,108.0
142.38455,gated,24.0,108.0
142.28394,audio-visual,24.0,108.0
123.71452,audio-visual,24.0,108.0
116.745995,visual,24.0,108.0
576.93054,non-responsive,24.0,108.0
445.95572,non-responsive,24.0,108.0
403.67746,visual,24.0,108.0
391.69138,auditory,24.0,108.0
312.768,non-responsive,24.0,108.0
